Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
0.25,0.03,0,1,0,0,0,0,0,0,0,1,0,0,0.12,0
0.25,0.03,0,1,0,1,0,1,0,0,0,1,0,0,0.12,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.03,0,1,0,0,0,0,0,0,0,1,0,0,0.12,0
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.64,0.25,0,1,0,1,0,1,0,0,0,1,0,0,0.390625,0.083333333
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
1.5,1,0,0,0,1,0,1,1,0,0,1,0,0,0.666666667,0.166666667
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
1,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.2,0.166666667
0.41,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.243902439,0
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
0.125,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.03,0,1,0,0,0,0,0,0,0,1,0,0,0.12,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
1.25,0.5,0,0,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.75,0.2,0,0,0,1,0,1,0,0,0,1,0,0,0.266666667,0.083333333
0.25,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.2,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
0.5,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.15,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.533333333,0
0.35,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.571428571,0
1,0.5,0,1,0,1,0,0,1,0,0,1,0,0,0.5,0.083333333
0.5,0.1,0,0,0,0,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.75,0.35,0,1,0,1,0,1,0,0,0,1,0,0,0.466666667,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,2,0
0.5,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
1,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.5,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,2,0
0.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
0.5,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.4,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.375,0
0.4,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.375,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.8,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
0.4,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1.25,0
0.4,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.125,0
0.5,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0.083333333
1,1.1411,0,0,0,1,0,1,0,0,0,1,0,0,1.1411,0.083333333
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.2,0,1,0,0,1,1,0,0,0,1,0,0,0.4,0.166666667
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.4,0,1,0,1,0,1,0,0,0,1,0,0,1.6,0.083333333
0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
1,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.05,0.083333333
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
1.5,1.5,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.7,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.428571429,0.083333333
0.7,0.4,0,0,0,1,0,1,1,0,0,1,0,0,0.571428571,0.166666667
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.3,0,1,0,1,0,0,0,0,0,1,0,0,1.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0
0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.75,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.133333333,0.083333333
0.75,0.1,0,0,0,1,0,1,1,0,0,1,0,0,0.133333333,0.166666667
0.25,0.15,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.5,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
1,0.15,0,1,0,1,0,1,1,0,0,1,0,0,0.15,0.166666667
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0.7,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
0.25,0.04,0,1,0,0,0,0,0,0,0,1,0,0,0.16,0
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.3,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.25,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.3,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.333333333,0
0.75,0.05,0,0,0,1,0,1,0,0,0,1,0,0,0.066666667,0.083333333
1,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
1,0.4,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
1.5,0.17,0,1,0,1,0,1,0,0,0,1,0,0,0.113333333,0.083333333
1,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
0.75,0.35,0,1,0,1,0,0,0,0,0,1,0,0,0.466666667,0
0.25,0.025,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.5,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.5,0.05,0,0,0,1,0,0,0,0,0,1,0,0,0.1,0
0.25,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.25,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.75,0.3,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.25,0.3,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.2,0
0.5,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.2853,0,1,0,1,0,1,0,0,0,1,0,0,1.1412,0.083333333
0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
0.25,0.2,0,0,0,1,1,1,1,0,0,1,0,0,0.8,0.25
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.3,0,1,0,1,1,1,0,0,0,1,0,0,0.6,0.166666667
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.4,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.375,0.083333333
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.4,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0
0.7,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.285714286,0.166666667
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
1,0.25,0,1,0,1,0,1,1,0,0,1,0,0,0.25,0.166666667
1,0.3,0,1,0,1,0,1,1,0,0,1,0,0,0.3,0.166666667
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.5,0.05,0,0,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.5,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.4,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.05,0,1,0,1,0,1,1,0,0,1,0,0,0.2,0.166666667
0.25,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0
0.75,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.666666667,0.083333333
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
1,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.05,0.083333333
1,0.4,0,1,0,1,0,1,0,0,0,0,0,0,0.4,0.083333333
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.8,0.166666667
0.25,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.05,0,0,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.15,0,1,0,1,0,1,1,0,0,1,0,0,0.6,0.166666667
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.5,0.18,0,1,0,0,0,0,0,0,0,1,0,0,0.36,0
0.25,0.1,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.25,0.3,0,1,0,1,0,1,1,0,0,1,0,0,1.2,0.166666667
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
1,0.3,0,1,0,1,0,1,1,0,0,1,0,0,0.3,0.166666667
1.5,0.3,0,1,0,1,0,1,1,0,0,1,0,0,0.2,0.166666667
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.3,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.166666667,0
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
1,0.2,0,1,0,0,0,1,1,0,0,1,0,0,0.2,0.166666667
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
0.5,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.25,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
1,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.15,0.083333333
0.25,0.1,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
1,0.6,0,1,0,1,0,0,1,0,0,1,0,0,0.6,0.083333333
0.25,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
1,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.9,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.222222222,0.083333333
0.012,0.05,0,1,0,0,0,0,0,0,0,1,0,0,4.166666667,0
1.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.025,0.1,0,1,0,0,0,0,0,0,0,1,0,0,4,0
0.5,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.1,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.5,0.35,0,1,0,1,0,1,1,0,0,1,0,0,0.7,0.166666667
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.04,0.04,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
0.02,0.05,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0
0.075,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,0
0.6,0.1,0,1,0,1,0,1,1,0,0,1,0,0,0.166666667,0.166666667
0.37,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.27027027,0
0.2,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.75,0
1,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.36,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.277777778,0
0.13,0.15,0,1,0,1,0,1,1,0,0,1,0,0,1.153846154,0.166666667
0.2,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.048,0.05,0,1,0,0,0,0,0,0,0,1,0,0,1.041666667,0
0.2,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
0.5,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.5,0.06,0,1,0,1,0,1,1,0,0,1,0,0,0.12,0.166666667
0.5,0.2,0,1,0,1,0,1,0,0,0,1,1,0,0.4,0.25
0.025,0.1,0,1,0,1,0,1,1,0,0,1,0,0,4,0.166666667
0.025,0.15,0,1,0,1,0,1,0,0,0,1,0,0,6,0.083333333
0.5,0.1,0,1,0,1,0,1,1,0,0,1,0,0,0.2,0.166666667
0.5,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
0.5,0.25,0,1,0,0,0,1,1,0,0,1,0,0,0.5,0.166666667
0.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.9,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.055555556,0.083333333
0.25,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.1,0,0,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.1,0,1,0,1,0,0,1,0,0,1,0,0,0.4,0.083333333
0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0.2,0
1.49,0.5,0,0,0,1,0,1,1,0,0,1,0,0,0.33557047,0.166666667
0.25,0.3,0,0,0,1,0,1,1,0,0,1,1,0,1.2,0.333333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
1,0.15,0,1,0,1,0,1,1,0,0,1,0,0,0.15,0.166666667
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.5,0.15,0,1,0,1,0,1,1,0,0,1,0,0,0.3,0.166666667
0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
0.25,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.4,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.375,0
0.5,0.08,0,1,0,1,0,0,0,0,0,1,0,0,0.16,0
0.25,0.1,0,1,0,1,0,0,1,0,0,1,0,0,0.4,0.083333333
0.5,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.3,0
1,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
0.5,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.08,0,1,0,1,0,0,0,0,0,1,0,0,0.32,0
1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
0.5,0.3,0,1,0,1,0,1,1,0,0,1,0,0,0.6,0.166666667
0.5,0.15,0,1,0,1,0,0,1,0,0,1,0,0,0.3,0.083333333
0.25,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.1,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
0.5,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
0.5,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0.5,0.166666667
0.25,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.2,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.75,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.5,0.2,0,1,0,1,0,1,1,0,0,1,0,0,0.4,0.166666667
1,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.1,0.083333333
0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
0.5,0.15,0,0,0,1,0,1,1,0,0,1,0,0,0.3,0.166666667
0.38,0.12,0,1,0,0,0,0,0,0,0,1,0,0,0.315789474,0
0.5,0.6,0,1,0,1,0,0,0,0,0,1,0,0,1.2,0
1,0.3,0,0,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
1.2,1,0,0,0,1,0,0,1,0,0,1,0,0,0.833333333,0.083333333
0.25,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
0.25,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1.2,0
0.25,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
0.25,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.5,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
0.184,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.543478261,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
0.25,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
