ID,Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
P14221,0.8792,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.682438581,0.083333333
P14222,0.5652,0.72,0,1,0,1,0,0,0,0,0,1,0,0,1.27388535,0
P14223,0.628,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P14224,0.314,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
P14225,1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14226,1,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
P14227,1,0.7,0,1,0,1,0,0,0,0,0,1,0,0,0.7,0
P14228,0.1256,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14229,1,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
P14230,0.314,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14231,0.5652,0.06,0,0,0,0,0,0,0,1,0,1,0,0,0.106157113,0.166666667
P14232,1.884,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.265392781,0
P14233,0.3768,0.004,0,0,0,1,0,0,0,0,0,1,0,0,0.010615711,0
P14234,0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P14235,0.6859,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0.437381542,0
P14236,0.5024,0.168,0,1,0,1,0,0,0,0,0,1,0,0,0.334394904,0
P14237,1,5,0,1,0,1,0,0,0,0,0,1,0,0,5,0
P14238,0.5,0.6,0,1,0,0,0,0,0,1,0,1,0,0,1.2,0.166666667
P14239,1,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0.5,0.083333333
P14240,0.25,0.3,0,1,0,0,1,0,0,0,0,1,0,0,1.2,0.083333333
P14241,0.2512,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.398089172,0
P14242,0.5024,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.398089172,0
P14243,0.314,0.3,0,1,0,0,1,0,0,0,0,1,0,0,0.955414013,0.083333333
P14244,0.314,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P14245,0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P14246,1,1.5,0,1,0,1,0,0,0,0,0,1,0,0,1.5,0
P14247,0.5,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P14248,0.5652,0.3,0,1,0,0,0,0,0,1,0,1,0,0,0.530785563,0.166666667
P14249,0.5652,0.1,0,1,0,0,0,0,0,1,0,1,0,0,0.176928521,0.166666667
P14250,1.1304,1.2,0,0,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P14251,0.7536,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0.663481953,0.166666667
P14252,1,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0.8,0.166666667
P14253,1,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0.8,0.166666667
P14254,1,1.2,0,1,0,0,0,0,0,1,0,1,0,0,1.2,0.166666667
P14255,1.5,1.8,0,1,0,0,1,0,0,0,0,1,0,0,1.2,0.083333333
P14256,0.628,1,0,1,0,0,0,0,0,1,0,1,0,0,1.592356688,0.166666667
P14257,0.314,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.318471338,0
P14258,0.7536,1,0,0,0,0,1,1,0,0,0,1,0,0,1.326963907,0.166666667
P14259,0.1256,0.2,0,1,0,0,1,0,0,0,0,1,0,0,1.592356688,0.083333333
P14260,0.314,0.1,0,1,0,0,0,0,0,1,0,1,0,0,0.318471338,0.166666667
P14261,1.5,0.8,0,1,0,0,1,0,0,1,0,1,0,0,0.533333333,0.25
P14262,0.314,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.636942675,0
P14263,0.5,0.1,0,1,0,0,0,0,0,1,0,1,0,0,0.2,0.166666667
P14264,1,0.3,0,1,0,0,1,0,0,0,0,1,0,0,0.3,0.083333333
P14265,0.628,0.05,0,0,0,0,0,0,0,1,0,1,0,0,0.079617834,0.166666667
P14266,1,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0.166666667
P14267,1,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
P14268,1.0048,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0.398089172,0.166666667
P14269,0.2512,0.03,0,1,0,0,0,0,0,0,0,1,0,0,0.119426752,0
P14270,0.314,0.3583,0,1,0,0,0,0,0,1,0,1,0,0,1.141082803,0.166666667
P14271,0.628,0.8,0,1,0,0,0,0,0,1,0,1,0,0,1.27388535,0.166666667
P14272,0.5024,0.2,0,1,0,1,0,0,0,1,0,1,0,0,0.398089172,0.166666667
P14273,0.628,1,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14274,1,0.75,0,1,0,1,0,1,0,0,0,1,0,0,0.75,0.083333333
P14275,0.5,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0.166666667
P14276,0.1256,0.15,0,0,0,0,0,0,0,0,0,1,0,0,1.194267516,0
P14277,0.1256,0.05,0,1,0,1,0,0,0,0,0,0,0,0,0.398089172,0
P14278,0.7536,0.48,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
P14279,0.5,0.5,0,0,0,1,0,1,0,0,1,1,0,0,1,0.25
P14280,0.5,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0
P14281,1,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0.25,0
P14282,0.25,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.32,0
P14283,1,0.2,0,0,0,1,0,0,1,0,0,1,0,0,0.2,0.083333333
P14284,1.1932,1.52,0,0,0,1,0,0,0,0,0,1,0,0,1.27388535,0
P14285,0.3768,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
P14286,0.5024,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.597133758,0
P14287,1,1.05,0,0,0,1,0,1,0,0,0,1,0,0,1.05,0.083333333
P14288,1.0048,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.597133758,0
P14289,0.5024,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.199044586,0
P14290,1,1.5,0,0,0,1,0,0,0,0,0,1,0,0,1.5,0
P14291,0.2512,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.199044586,0
P14292,0.628,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14293,1,1.75,0,0,1,1,0,1,0,0,0,1,0,0,1.75,0.083333333
P14294,0.628,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14295,0.5,0.75,0,1,0,0,0,1,0,0,0,1,0,0,1.5,0.083333333
P14296,0.3768,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0.663481953,0
P14297,1,0.75,0,1,0,1,0,1,0,0,0,1,0,0,0.75,0.083333333
P14298,1,2,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P14299,0.0628,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P14300,0.628,0.35,0,1,0,1,0,0,0,0,0,1,0,0,0.557324841,0
P14301,0.1884,0.08,0,1,0,0,0,0,0,0,0,1,0,0,0.42462845,0
P14302,0.314,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P14303,1,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0
P14304,0.5024,0.09,0,1,0,1,0,0,0,0,0,1,0,0,0.179140127,0
P14305,0.628,0.06,0,1,0,1,0,0,0,0,0,1,0,0,0.095541401,0
P14306,0.3768,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.530785563,0
P14307,0.3768,0.12,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
P14308,0.628,0.24,0,1,0,1,0,0,0,0,0,1,0,0,0.382165605,0
P14309,1,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0.3,0
P14310,0.5,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0
P14311,0.628,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
P14312,0.628,0.12,0,1,0,1,0,0,0,0,0,1,0,0,0.191082803,0
P14313,0.1256,0.09,0,1,0,0,0,0,0,0,0,1,0,0,0.71656051,0
P14314,0.314,0.07,0,1,0,0,0,0,0,0,0,1,0,0,0.222929936,0
P14315,0.5338,0.08,0,1,0,1,0,1,0,0,0,1,0,0,0.149868865,0.083333333
P14316,0.5,0.12,0,1,0,1,0,0,0,0,0,1,0,0,0.24,0
P14317,0.314,0.12,0,1,0,0,0,0,0,0,0,1,0,0,0.382165605,0
P14318,1.13,0.08,0,1,0,1,0,0,0,0,0,1,0,0,0.07079646,0
P14319,0.5,0.3,0,1,0,1,0,1,0,1,0,1,0,0,0.6,0.25
P14320,0.74,0.36,0,1,0,1,0,1,0,0,0,1,0,0,0.486486486,0.083333333
P14321,0.6908,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.434279097,0
P14322,0.3768,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14323,0.75,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
P14324,0.1884,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P14325,0.25,0.08,0,1,0,1,0,0,0,0,0,1,0,0,0.32,0
P14326,0.628,0.07,0,1,0,1,0,0,0,0,0,1,0,0,0.111464968,0
P14327,0.314,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P14328,1.1304,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.530785563,0.083333333
P14329,0.1884,0.06,0,1,0,0,0,0,0,0,0,1,0,0,0.318471338,0
P14330,0.4396,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.34121929,0
P14331,0.942,0.525,0,1,0,1,0,0,0,0,0,1,0,0,0.557324841,0
P14332,0.6908,1,0,1,0,1,0,1,0,0,0,1,0,0,1.447596989,0.083333333
P14333,0.628,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.159235669,0.083333333
P14334,0.5,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
P14335,0.75,0.16,0,1,0,1,0,1,0,0,0,1,0,0,0.213333333,0.083333333
P14336,0.25,0.5,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P14337,1,0.08,0,1,0,1,0,1,0,0,0,1,0,0,0.08,0.083333333
P14338,0.4396,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.454959054,0
P14339,1,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.45,0.083333333
P14340,0.7536,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.597133758,0.083333333
P14341,0.628,0.12,0,1,0,1,0,1,0,0,0,1,0,0,0.191082803,0.083333333
P14342,0.5,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.9,0.083333333
P14343,0.2512,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.194267516,0
P14344,0.5,0.32,0,1,0,1,0,0,0,0,0,1,0,0,0.64,0
P14345,1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
P14346,0.8478,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.707714084,0.083333333
P14347,1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
P14348,1.256,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
P14349,1.099,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.272975432,0
P14350,0.5,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
P14351,1,0.8,0,0,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P14352,0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
P14353,0.6788,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1.178550383,0.083333333
P14354,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P14355,1,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
P14356,0.5,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
P14357,1,0.7,0,1,0,0,0,1,0,0,0,1,0,0,0.7,0.083333333
P14358,0.5,0.5706,0,1,0,0,0,0,0,0,0,1,0,0,1.1412,0
P14359,1.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.333333333,0.083333333
P14360,1.2512,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.319693095,0
P14361,0.63,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.476190476,0
P14362,0.942,0.45,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14363,2,1.5,0,1,0,1,0,1,0,0,0,1,0,0,0.75,0.083333333
P14364,1,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
P14365,2,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.25,0
P14366,0.5,0.24,0,1,0,1,0,1,0,0,0,1,0,0,0.48,0.083333333
P14367,0.628,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
P14368,1.1304,0.36,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
P14369,0.5,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0.4,0.166666667
P14370,0.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P14371,1,0.9,0,1,0,1,0,0,0,0,0,1,0,0,0.9,0
P14372,2,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
P14373,0.7536,0.24,0,1,0,1,0,1,0,0,0,1,0,0,0.318471338,0.083333333
P14374,0.157,0.18,0,1,0,0,0,0,0,0,0,1,0,0,1.146496815,0
P14375,0.5,0.36,0,1,0,1,0,1,0,0,0,0,0,0,0.72,0.083333333
P14376,1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
P14377,0.5,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0
P14378,1.5,1.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0
P14379,0.942,1,0,1,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14380,0.314,1,0,0,0,1,0,0,0,0,0,1,0,0,3.184713376,0
P14381,1.1304,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.326963907,0.083333333
P14382,1.4444,0.8,0,0,0,1,0,0,0,0,0,1,0,0,0.553863196,0
P14383,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0
P14384,0.0977,0.1529,0,0,0,1,0,0,0,0,0,1,0,0,1.564994882,0
P14385,0.314,0.3583,0,0,0,1,0,0,0,0,0,1,0,0,1.141082803,0
P14386,1,3,0,0,0,1,0,0,0,0,0,1,0,0,3,0
P14387,0.3768,0.4,0,0,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14388,1.256,1.5,0,0,0,0,1,0,0,0,0,1,0,0,1.194267516,0.083333333
P14389,0.2512,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0.99522293,0
P14390,0.4396,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.909918107,0
P14391,0.628,1,0,0,0,1,0,0,0,0,0,1,0,0,1.592356688,0
P14392,0.628,1.5,0,0,0,1,0,0,0,0,0,1,0,0,2.388535032,0
P14393,1.256,1.5,0,0,0,1,1,1,0,0,0,1,0,0,1.194267516,0.166666667
P14394,1.256,0.8,0,1,0,0,1,1,0,0,0,1,0,0,0.636942675,0.166666667
P14395,1.256,1.2,0,0,0,1,1,0,0,0,0,1,0,0,0.955414013,0.083333333
P14396,0.314,0.15,0,0,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14397,2.0724,1.2,0,0,0,1,1,0,0,0,0,1,0,0,0.579038796,0.083333333
P14398,0.2512,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14399,0.7536,0.8,0,0,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14400,1,1.1411,0,0,0,1,0,1,0,0,0,1,0,0,1.1411,0.083333333
P14401,1.256,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.398089172,0
P14402,0.2512,0.4,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14403,0.1256,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14404,1.6956,1.4,0,0,0,1,0,1,0,0,0,1,0,0,0.825666431,0.083333333
P14405,0.3768,0.8,0,1,0,1,0,1,0,0,0,1,0,0,2.123142251,0.083333333
P14406,0.1884,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.530785563,0.083333333
P14407,1.256,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.398089172,0.083333333
P14408,0.7536,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.663481953,0
P14409,0.8079,0.7,0,0,0,0,1,1,0,0,0,1,0,0,0.866443867,0.166666667
P14410,0.1884,0.2,0,1,0,0,0,0,0,1,0,1,0,0,1.061571125,0.166666667
P14411,0.628,1.5,0,1,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
P14412,0.1836,0.5,0,0,0,1,0,1,0,0,0,1,0,0,2.723311547,0.083333333
P14413,1,2.5,0,0,0,1,0,0,0,0,0,1,0,0,2.5,0
P14414,1,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.083333333
P14415,1,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
P14416,0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14417,1.0676,0.6,0,1,0,1,0,1,0,0,1,1,0,0,0.562008243,0.25
P14418,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.25
P14419,1.256,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P14420,1.0048,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0.398089172,0.083333333
P14421,1.1304,1,0,0,0,1,0,0,0,0,0,1,0,0,0.884642604,0
P14422,1,1.1,0,0,1,1,0,0,0,0,1,1,0,0,1.1,0.166666667
P14423,1.4444,2,0,0,0,1,0,1,0,0,0,1,0,0,1.384657989,0.083333333
P14424,1.256,2,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14425,0.1884,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14426,0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14427,0.628,1.5,0,0,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
P14428,0.628,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14429,0.5,0.8,0,0,0,1,0,0,0,0,0,1,0,0,1.6,0
P14430,0.628,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1.27388535,0.083333333
P14431,1.256,0.7,0,0,0,1,0,0,0,0,0,1,0,0,0.557324841,0
P14432,0.3768,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1.326963907,0
P14433,0.4976,0.8,0,0,0,1,0,1,0,0,0,1,0,0,1.607717042,0.083333333
P14434,0.314,0.9,0,0,0,1,0,1,0,0,0,1,0,0,2.866242038,0.083333333
P14435,1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14436,1.256,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P14437,1.256,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14438,0.628,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0.955414013,0
P14439,1,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0
P14440,2.0096,1,0,0,0,1,0,0,0,0,0,1,0,0,0.497611465,0
P14441,0.314,0.2,0,0,0,1,0,1,0,0,0,1,0,0,0.636942675,0.083333333
P14442,1.256,0.3,0,0,0,1,0,1,0,0,0,1,0,0,0.238853503,0.083333333
P14443,1.256,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P14444,1.256,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P14445,1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14446,1.256,0.8,0,0,0,1,0,1,0,1,0,1,0,0,0.636942675,0.25
P14447,1.256,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.398089172,0.083333333
P14448,1.256,0.9,0,0,0,1,0,0,0,0,0,1,0,0,0.71656051,0
P14449,0.628,0.7,0,1,0,1,0,0,0,0,0,1,0,0,1.114649682,0
P14450,0.2512,0.2,0,0,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14451,0.471,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.061571125,0.083333333
P14452,1.256,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.636942675,0.083333333
P14453,0.628,1.5,0,0,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
P14454,1.256,1,0,0,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P14455,1.0048,1,0,0,0,1,0,0,0,0,0,1,0,0,0.99522293,0
P14456,0.5024,0.8,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14457,0.628,0.8,0,1,0,0,0,0,0,1,0,1,0,0,1.27388535,0.166666667
P14458,1.256,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14459,1.256,1,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14460,0.3768,0.4,0,0,0,1,0,1,0,1,0,1,0,0,1.061571125,0.25
P14461,1.256,0.8,0,0,0,1,0,1,0,0,0,1,0,0,0.636942675,0.083333333
P14462,0.314,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.27388535,0
P14463,0.314,0.35,0,0,0,0,0,0,0,0,0,1,0,0,1.114649682,0
P14464,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0.166666667
P14465,0.5024,1,0,0,0,1,0,1,0,0,0,1,0,0,1.99044586,0.083333333
P14466,0.628,0.8,0,0,0,1,0,1,0,0,0,1,0,0,1.27388535,0.083333333
P14467,0.8164,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.61244488,0
P14468,1.4444,0.8,0,0,0,1,0,0,0,0,0,1,0,0,0.553863196,0
P14469,1.256,0.8,0,0,0,1,0,0,0,0,0,1,0,0,0.636942675,0
P14470,1.256,0.7,0,0,0,1,0,1,0,0,0,1,0,0,0.557324841,0.083333333
P14471,1.256,1,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14472,0.1884,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14473,1.256,0.8,0,0,0,1,0,0,0,0,0,1,0,0,0.636942675,0
P14474,0.942,1,0,0,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14475,0.2826,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.353857042,0.083333333
P14476,0.1884,0.1,0,0,0,1,0,1,0,0,0,1,0,0,0.530785563,0.083333333
P14477,0.314,0.4,0,1,0,1,0,0,0,0,0,1,0,0,1.27388535,0
P14478,0.314,1,0,1,0,1,0,0,0,0,0,1,0,0,3.184713376,0
P14479,0.5024,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14480,0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14481,1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14482,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P14483,0.2512,0.4,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P14484,0.1884,0.2,0,1,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14485,0.628,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0.955414013,0.083333333
P14486,1.3816,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.289519398,0
P14487,0.1884,0.15,0,0,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14488,0.314,0.25,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14489,0.1884,0.2,0,1,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P14490,0.7536,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14491,0.628,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1.27388535,0.083333333
P14492,1.6956,1.5,0,0,0,1,0,1,0,0,0,1,0,0,0.884642604,0.083333333
P14493,0.3768,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14494,0.628,1.6,0,1,0,1,0,1,0,0,0,1,0,0,2.547770701,0.083333333
P14495,0.7536,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P14496,0.942,1,0,1,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P14497,0.1256,0.1,0,0,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P14498,0.5652,1,0,0,0,1,0,1,0,0,0,1,0,0,1.769285209,0.083333333
P14499,0.6908,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.434279097,0.083333333
P14500,0.314,0.28,0,0,0,1,0,1,0,0,0,1,0,0,0.891719745,0.083333333
P14501,0.2512,0.3,0,1,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P14502,0.3768,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1.326963907,0
P14503,0.5024,0.9,0,0,0,1,0,0,0,0,0,1,0,0,1.791401274,0
P14504,0.9734,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.821861516,0.083333333
P14505,1.256,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P14506,0.5024,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.99522293,0.083333333
P14507,0.5024,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.99522293,0.083333333
P14508,0.314,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.955414013,0
P14509,0.3768,0.9,0,0,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
P14510,1.256,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.398089172,0
P14511,1.256,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14512,1.4444,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.038493492,0.083333333
P14513,1.256,0.7,0,0,0,1,0,0,0,0,0,1,0,0,0.557324841,0
P14514,0.5652,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.884642604,0.083333333
P14515,0.5024,0.8,0,1,0,1,0,0,0,0,0,1,0,0,1.592356688,0
P14516,1.256,0.575,0,1,0,1,0,0,0,0,0,1,0,0,0.457802548,0
P14517,1.5386,1.5,0,1,0,1,0,0,0,0,0,1,0,0,0.974912258,0
P14518,1.0048,2.5,0,0,1,1,0,0,0,0,0,1,0,0,2.488057325,0
P14519,0.942,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.42462845,0
P14520,0.6908,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.723798494,0.083333333
P14521,0.628,2,0,0,0,1,0,1,0,0,0,1,0,0,3.184713376,0.083333333
P14522,0.5652,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.530785563,0
P14523,1.3188,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0.454959054,0.083333333
P14524,0.3768,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1.326963907,0
P14525,1.256,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0.318471338,0.083333333
P14526,1.256,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
P14527,1.5,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
